SRP066611	SRR2954987	0h	RNA extraction upon arrival at McGill
SRP066611	SRR2954988	0h	RNA extraction upon arrival at McGill
SRP066611	SRR2954989	0h	RNA extraction upon arrival at McGill
SRP066611	SRR2954990	48 h	RNA extraction at 48 h
SRP066611	SRR2954991	48 h	RNA extraction at 48 h
SRP066611	SRR2954992	48 h	RNA extraction at 48 h
SRP066611	SRR2954993	Ivermectin 300 nM, 48 h	Ivermectin 300 nM, RNA extraction at 48 h
SRP066611	SRR2954994	Ivermectin 300 nM, 48 h	Ivermectin 300 nM, RNA extraction at 48 h
SRP066611	SRR2954995	Ivermectin 300 nM, 48 h	Ivermectin 300 nM, RNA extraction at 48 h
SRP066611	SRR2954996	Ivermectin 1 uM, 48 h	Ivermectin 1 uM, RNA extraction at 48 h
SRP066611	SRR2954997	Ivermectin 1 uM, 48 h	Ivermectin 1 uM, RNA extraction at 48 h
SRP066611	SRR2954998	Ivermectin 1 uM, 48 h	Ivermectin 1 uM, RNA extraction at 48 h
SRP066611	SRR2954999	5 d	RNA extraction at 5 d
SRP066611	SRR2955000	5 d	RNA extraction at 5 d
SRP066611	SRR2955001	5 d	RNA extraction at 5 d
SRP066611	SRR2955002	Ivermectin 300 nM, 5 d	Ivermectin 300 nM, RNA extraction at 5 d
SRP066611	SRR2955003	Ivermectin 300 nM, 5 d	Ivermectin 300 nM, RNA extraction at 5 d
SRP066611	SRR2955004	Ivermectin 300 nM, 5 d	Ivermectin 300 nM, RNA extraction at 5 d
SRP066611	SRR2955005	Ivermectin 1 uM, 5 d	Ivermectin 1 uM, RNA extraction at 5 d
SRP066611	SRR2955006	Ivermectin 1 uM, 5 d	Ivermectin 1 uM, RNA extraction at 5 d
SRP068692	SRR3110748	Adult female	
SRP068692	SRR3111433	Adult female	
SRP068692	SRR3111490	Adult female	
SRP068692	SRR3111494	Adult female	
SRP068692	SRR3111497	Adult male	
SRP068692	SRR3111501	Adult male	
SRP068692	SRR3111507	Embryos	
SRP068692	SRR3111512	Embryos	
SRP068692	SRR3111516	3dpi mixed	3 days post-infection of host (mixed sex)
SRP068692	SRR3111520	3dpi mixed	3 days post-infection of host (mixed sex)
SRP068692	SRR3111547	4dpi mixed	4 days post-infection of host (mixed sex)
SRP068692	SRR3111569	4dpi mixed	4 days post-incubation of host (mixed sex)
SRP068692	SRR3111577	8dpi mixed	8 days post-infection of host (mixed sex)
SRP068692	SRR3111580	8dpi mixed	8 days post-infection of host (mixed sex)
SRP068692	SRR3111628	20dpi male	20 days post-infection of host (male)
SRP068692	SRR3111631	20dpi male	20 days post-infection of host (male)
SRP068692	SRR3111635	24dpi female	24 days post-infection of host (female)
SRP068692	SRR3111637	24dpi female	24 days post-infection of host (female)
SRP068692	SRR3111641	Immature MF	Immature microfilariae
SRP068692	SRR3111644	Mature MF	Mature microfilariae
SRP068692	SRR3111645	Mature MF	Mature microfilariae
SRP068692	SRR5189260	18hpi vector mixed	18 hours post-infection of vector (mixed sex)
SRP068692	SRR5189940	18hpi vector mixed	18 hours post-infection of vector (mixed sex)
SRP068692	SRR5189941	4dpi mixed	4 days post-infection of vector (mixed sex)
SRP068692	SRR5189942	4dpi mixed	4 days post-infection of vector (mixed sex)
SRP068692	SRR5190125	8dpi vector mixed	8 days post-infection of vector (mixed sex)
SRP068692	SRR5190126	8dpi vector mixed	8 days post-infection of vector (mixed sex)
SRP068692	SRR5190127	8dpi vector mixed	8 days post-infection of vector (mixed sex)
